Match_addr,ARC_Street,File_,Directory,Full_Link,Quick_Link,Date_,Location,Back_of_Sh,Job_Catego,Hyperlink,GlobalID,Leak_Numbe,Leak_Num_Y,X,Y
S WILBUR AVE & MAGNOLIA ST,WILBUR ST & MAGNOLIA ST,Page0031.tif,S:\WORKSHEETS\03-03-2011_thru_03-11-2011,S:\WORKSHEETS\03-03-2011_thru_03-11-2011\Page0031.tif,Page0031.tif,3/9/2011,Fowler High School,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\03-03-2011_thru_03-11-2011\Page0031.tif,{597596D7-73EF-4A84-891F-8ECB0BAB4FC8},078,2011,-76.17400000000,43.04240000000
VAN RENSSELAER ST & W BEAR ST,VanRensselear & West Bear St.,Page0039.tif,S:\WORKSHEETS\03-03-2011_thru_03-11-2011,S:\WORKSHEETS\03-03-2011_thru_03-11-2011\Page0039.tif,Page0039.tif,3/10/2011,VanRensselear & West Bear St.,S:\WORKSHEETS\03-03-2011_thru_03-11-2011\Page0040.tif,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\03-03-2011_thru_03-11-2011\Page0039.tif,{6E99AD42-6EE5-4704-A55F-E40D251989CE},045,2011,-76.17020000000,43.06120000000
658 E DIVISION ST,658 East Division St.,Page0007.tif,S:\WORKSHEETS\03-11-2011_thru_03-18-2011,S:\WORKSHEETS\03-11-2011_thru_03-18-2011\Page0007.tif,Page0007.tif,3/14/2011,658 East Division St.,S:\WORKSHEETS\03-11-2011_thru_03-18-2011\Page0008.tif,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\03-11-2011_thru_03-18-2011\Page0007.tif,{C650E066-5904-4A26-AAA7-F477AB65F485},079,2011,-76.14890000000,43.06330000000
290 TEX SIMONE DR,290 TEX SIMONE,Page0031.tif,S:\WORKSHEETS\03-11-2011_thru_03-18-2011,S:\WORKSHEETS\03-11-2011_thru_03-18-2011\Page0031.tif,Page0031.tif,3/17/2011,Stadium,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\03-11-2011_thru_03-18-2011\Page0031.tif,{B7B16F0B-38A0-4934-A917-9A17F0477EAD},084,2011,-76.16700000000,43.07810000000
829 EMERSON AVE,829 Emerson Ave,Page0033.tif,S:\WORKSHEETS\03-11-2011_thru_03-18-2011,S:\WORKSHEETS\03-11-2011_thru_03-18-2011\Page0033.tif,Page0033.tif,3/17/2011,829 Emerson Ave,S:\WORKSHEETS\03-11-2011_thru_03-18-2011\Page0034.tif,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\03-11-2011_thru_03-18-2011\Page0033.tif,{4E2EEEED-C720-4117-B29B-941299049F4B},086,2011,-76.19140000000,43.05800000000
EMERSON AVE & ERIE BLVD W,Emerson Ave & West Erie Blvd.,Page0035.tif,S:\WORKSHEETS\03-11-2011_thru_03-18-2011,S:\WORKSHEETS\03-11-2011_thru_03-18-2011\Page0035.tif,Page0035.tif,3/17/2011,Emerson Ave & West Erie Blvd.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\03-11-2011_thru_03-18-2011\Page0035.tif,{236DB471-4677-4051-B68B-3B4136CD9B1C},083,2011,-76.19670000000,43.05990000000
W GENESEE ST & N FRANKLIN ST,West Genesee St. & Franklin St.,Page0005.tif,S:\WORKSHEETS\03-21-2011_thru_03-27-2011,S:\WORKSHEETS\03-21-2011_thru_03-27-2011\Page0005.tif,Page0005.tif,3/21/2011,West Genesee St. & Franklin St.,S:\WORKSHEETS\03-21-2011_thru_03-27-2011\Page0006.tif,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\03-21-2011_thru_03-27-2011\Page0005.tif,{2BD6FECE-3BF9-44ED-9450-1C56A5299583},088,2011,-76.15510000000,43.05190000000
MONTGOMERY ST & E JEFFERSON ST,Montgomery St. & Jefferson St.,Page0019.tif,S:\WORKSHEETS\03-21-2011_thru_03-27-2011,S:\WORKSHEETS\03-21-2011_thru_03-27-2011\Page0019.tif,Page0019.tif,3/23/2011,Montgomery St. & Jefferson St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\03-21-2011_thru_03-27-2011\Page0019.tif,{4316A000-7499-4B34-8EC0-8DB9C425B424},,2011,-76.14930000000,43.04700000000
DAWES AVE & S SALINA ST,Dawes Ave & South Salina St.,Page0025.tif,S:\WORKSHEETS\03-21-2011_thru_03-27-2011,S:\WORKSHEETS\03-21-2011_thru_03-27-2011\Page0025.tif,Page0025.tif,3/24/2011,Dawes Ave & South Salina St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\03-21-2011_thru_03-27-2011\Page0025.tif,{60FAFD06-7B6E-42CC-9919-352E0ECBEC3E},090,2011,-76.14250000000,43.00890000000
411 MONTGOMERY ST,411 Montgomery St.,Page0039.tif,S:\WORKSHEETS\03-21-2011_thru_03-27-2011,S:\WORKSHEETS\03-21-2011_thru_03-27-2011\Page0039.tif,Page0039.tif,3/26/2011,411 Montgomery St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\03-21-2011_thru_03-27-2011\Page0039.tif,{5885AC8F-2704-4A22-B3CA-F7A8F758612E},093,2011,-76.14880000000,43.04650000000
1000 ERIE BLVD W,1000 WEST ERIE BLVD.,Page0025.tif,S:\WORKSHEETS\03-28-2011_thru_04-05-2011,S:\WORKSHEETS\03-28-2011_thru_04-05-2011\Page0025.tif,Page0025.tif,4/1/2011,1000 West Erie Blvd.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\03-28-2011_thru_04-05-2011\Page0025.tif,{06B55E51-0A2F-43BD-BA18-63CAFA0B5BD8},094,2011,-76.17540000000,43.04810000000
912 ERIE BLVD W,912 WEST ERIE BLVD.,Page0027.tif,S:\WORKSHEETS\04-07-2011_thru_04-17-2011,S:\WORKSHEETS\04-07-2011_thru_04-17-2011\Page0027.tif,Page0027.tif,4/13/2011,912 West Erie Blvd.,Main Leak\912 West Erie Blvd.,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\04-07-2011_thru_04-17-2011\Page0027.tif,{90C4F4B3-BDF3-4A93-ADB3-48A4693741F7},099,2011,-76.17330000000,43.04810000000
JAMES ST & WOODBINE AVE,JAMES ST. & WOODBINE AVE.,Page0029.tif,S:\WORKSHEETS\04-07-2011_thru_04-17-2011,S:\WORKSHEETS\04-07-2011_thru_04-17-2011\Page0029.tif,Page0029.tif,4/13/2011,James St. Woodbine Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\04-07-2011_thru_04-17-2011\Page0029.tif,{5D6A0042-9A3E-440B-83C2-7EDE6B8E8C0C},098,2011,-76.11010000000,43.06870000000
807 S WEST ST,807 South West St.,Page0021.tif,S:\WORKSHEETS\04-18-2011_thru_05-01-2011,S:\WORKSHEETS\04-18-2011_thru_05-01-2011\Page0021.tif,Page0021.tif,4/28/2011,807 South West St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\04-18-2011_thru_05-01-2011\Page0021.tif,{4D2DB035-062A-4027-9111-68B3A28AFBEC},111,2011,-76.15750000000,43.04220000000
334 FOREST HILL DR,334 Forest Hill Dr.,Page0043.tif,S:\WORKSHEETS\04-18-2011_thru_05-01-2011,S:\WORKSHEETS\04-18-2011_thru_05-01-2011\Page0043.tif,Page0043.tif,4/25/2011,334 Forest Hill Dr.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\04-18-2011_thru_05-01-2011\Page0043.tif,{1FAABE89-41E5-41CF-A848-1ED8A86D1E87},108,2011,-76.11090000000,43.06310000000
JAMES ST & WOODBINE AVE,James St. & Woodbine Ave.,Page0051.tif,S:\WORKSHEETS\04-18-2011_thru_05-01-2011,S:\WORKSHEETS\04-18-2011_thru_05-01-2011\Page0051.tif,Page0051.tif,4/23/2011,James St. & Woodbine Ave.,S:\WORKSHEETS\04-18-2011_thru_05-01-2011\Page0052.tif,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\04-18-2011_thru_05-01-2011\Page0051.tif,{611313B7-AA45-4817-90F0-61F2CCE728D3},109,2011,-76.11010000000,43.06870000000
819 HIAWATHA BLVD E,819 EAST HIAWATHA BLVD.,Page0059.tif,S:\WORKSHEETS\04-18-2011_thru_05-01-2011,S:\WORKSHEETS\04-18-2011_thru_05-01-2011\Page0059.tif,Page0059.tif,4/22/2011,819 East Hiawatha Blvd.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\04-18-2011_thru_05-01-2011\Page0059.tif,{A2B741DE-157C-4687-83F9-7371DC6C6FD9},107,2011,-76.16030000000,43.07930000000
HIAWATHA BLVD E & FOURTH NORTH ST,HIAWATHA BLVD. & FORTH  NORTH ST.,Page0087.tif,S:\WORKSHEETS\04-18-2011_thru_05-01-2011,S:\WORKSHEETS\04-18-2011_thru_05-01-2011\Page0087.tif,Page0087.tif,4/18/2011,Hiawatha Blvd. & 4th North St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\04-18-2011_thru_05-01-2011\Page0087.tif,{CE10CBA9-D902-49C2-9E3E-AFC739BBF287},103,2011,-76.16060000000,43.07880000000
EMERSON AVE & LEWIS ST,Emerson Ave & Lewis St.,Page0005.tif,S:\WORKSHEETS\05-02-2011_thru_05-15-2011,S:\WORKSHEETS\05-02-2011_thru_05-15-2011\Page0005.tif,Page0005.tif,5/14/2011,Emerson Ave & Lewis St.,S:\WORKSHEETS\05-02-2011_thru_05-15-2011\Page0006.tif,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\05-02-2011_thru_05-15-2011\Page0005.tif,{6687F4FD-1DF3-47A1-98E6-D41CF6EC49B4},119,2011,-76.18960000000,43.05610000000
835 HIAWATHA BLVD W,835 HIAWATHA BLVD,Page0023.tif,S:\WORKSHEETS\05-02-2011_thru_05-15-2011,S:\WORKSHEETS\05-02-2011_thru_05-15-2011\Page0023.tif,Page0023.tif,5/11/2011,835 Hiawatha Blvd,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\05-02-2011_thru_05-15-2011\Page0023.tif,{8B312EAE-340D-4F60-B86F-4459670D2BDA},,2011,-76.17790000000,43.06100000000
835 HIAWATHA BLVD W,835 WEST HIAWATHA BLVD,Page0033.tif,S:\WORKSHEETS\05-02-2011_thru_05-15-2011,S:\WORKSHEETS\05-02-2011_thru_05-15-2011\Page0033.tif,Page0033.tif,4/18/2011,835 West Hiawatha Blvd,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\05-02-2011_thru_05-15-2011\Page0033.tif,{59ABACAE-1F73-4F40-95F5-3E3336D2A019},104,2011,-76.17790000000,43.06100000000
4710 S SALINA ST,4710 South Salina St.,Page0049.tif,S:\WORKSHEETS\05-02-2011_thru_05-15-2011,S:\WORKSHEETS\05-02-2011_thru_05-15-2011\Page0049.tif,Page0049.tif,5/6/2011,4710 South Salina St.,S:\WORKSHEETS\05-02-2011_thru_05-15-2011\Page0050.tif,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\05-02-2011_thru_05-15-2011\Page0049.tif,{38BD4992-B342-492F-865B-545F4E632A60},,2011,-76.14290000000,43.00170000000
1427 S MCBRIDE ST,1427-1429 South McBride St.,Page0057.tif,S:\WORKSHEETS\05-02-2011_thru_05-15-2011,S:\WORKSHEETS\05-02-2011_thru_05-15-2011\Page0057.tif,Page0057.tif,5/5/2011,1427-1429 South McBride St.,S:\WORKSHEETS\05-02-2011_thru_05-15-2011\Page0058.tif,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\05-02-2011_thru_05-15-2011\Page0057.tif,{A671DE7C-2B2C-4BB1-9DB6-CEFD18F6F91F},116,2011,-76.14360000000,43.03660000000
3012 E GENESEE ST,3012 EAST GENESEE ST.,Page0067.tif,S:\WORKSHEETS\05-02-2011_thru_05-15-2011,S:\WORKSHEETS\05-02-2011_thru_05-15-2011\Page0067.tif,Page0067.tif,5/3/2011,3012 East Geneses St.,S:\WORKSHEETS\05-02-2011_thru_05-15-2011\Page0068.tif,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\05-02-2011_thru_05-15-2011\Page0067.tif,{58017F58-CAD1-407A-8C73-0D8FCD89C7D1},115,2011,-76.10060000000,43.04250000000
123 POLK ST,123 Polk St.,Page0069.tif,S:\WORKSHEETS\05-02-2011_thru_05-15-2011,S:\WORKSHEETS\05-02-2011_thru_05-15-2011\Page0069.tif,Page0069.tif,5/3/2011,123 Polk St.,S:\WORKSHEETS\05-02-2011_thru_05-15-2011\Page0070.tif,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\05-02-2011_thru_05-15-2011\Page0069.tif,{90B9F600-26FC-4414-9C83-B3C8AA62530A},114,2011,-76.09330000000,43.05370000000
E LAUREL ST & PROSPECT AVE,East Laurel St. & Prospect Ave,Page0021.tif,S:\WORKSHEETS\05-16-2011_thru_05-20-2011,S:\WORKSHEETS\05-16-2011_thru_05-20-2011\Page0021.tif,Page0021.tif,5/18/2011,East Laurel St. & Prospect Ave,S:\WORKSHEETS\05-16-2011_thru_05-20-2011\Page0022.tif,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\05-16-2011_thru_05-20-2011\Page0021.tif,{E25F0DC5-1755-42A9-AF07-2EA85A4D59F7},121,2011,-76.15020000000,43.05690000000
MAPLEWOOD AVE & COLDBROOK DR,Maplewood Ave & Coldbrook Dr.,Page0035.tif,S:\WORKSHEETS\05-16-2011_thru_05-20-2011,S:\WORKSHEETS\05-16-2011_thru_05-20-2011\Page0035.tif,Page0035.tif,5/17/2011,Maplewood Ave & Coldbrook Dr.,S:\WORKSHEETS\05-16-2011_thru_05-20-2011\Page0036.tif,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\05-16-2011_thru_05-20-2011\Page0035.tif,{2C6665FA-9D48-4F91-9AEA-8B21DE31C97A},120,2011,-76.14000000000,42.98820000000
299 WALTON ST,531 Walton St.,Page0005.tif,S:\WORKSHEETS\05-21-2011_thru_05-31-2011,S:\WORKSHEETS\05-21-2011_thru_05-31-2011\Page0005.tif,Page0005.tif,5/31/2011,531 Walton St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\05-21-2011_thru_05-31-2011\Page0005.tif,{1B861C2F-425F-4CA8-84D5-CDBDE833EDB9},127,2011,-76.15690000000,43.04800000000
162 BERTRAM PL,162 Bertram Pl.,Page0049.tif,S:\WORKSHEETS\05-21-2011_thru_05-31-2011,S:\WORKSHEETS\05-21-2011_thru_05-31-2011\Page0049.tif,Page0049.tif,5/24/2011,162 Bertram Pl.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\05-21-2011_thru_05-31-2011\Page0049.tif,{C172D724-E059-4304-83F5-B0F65D16FD97},125,2011,-76.15930000000,43.01730000000
W WATER ST & S FRANKLIN ST,West Water St. & Franklin St.,DOC061411-004.tif,S:\WORKSHEETS\Worksheets_2011-6,S:\WORKSHEETS\Worksheets_2011-6\DOC061411-004.tif,DOC061411-004.tif,6/3/2011,West Water St. & Franklin St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2011-6\DOC061411-004.tif,{A2B5F0FE-8E20-4CEB-B99D-BCD5FA84FADF},129,2011,-76.15550000000,43.05060000000
W GENESEE ST & N LOWELL AVE,West Genesee St. & North Lowell Ave.,DOC061411-009.tif,S:\WORKSHEETS\Worksheets_2011-6,S:\WORKSHEETS\Worksheets_2011-6\DOC061411-009.tif,DOC061411-009.tif,6/6/2011,West Genesee St. & North Lowell Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2011-6\DOC061411-009.tif,{03300318-52CF-4A38-97C3-27A207B021D4},132,2011,-76.18510000000,43.05230000000
E DIVISION ST & LOCK ALY,East Division St. & Lock Aly.,DOC061411-010.tif,S:\WORKSHEETS\Worksheets_2011-6,S:\WORKSHEETS\Worksheets_2011-6\DOC061411-010.tif,DOC061411-010.tif,6/4/2011,East Division St. & Lock Aly.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2011-6\DOC061411-010.tif,{9FAD54AE-1C11-4962-BFE3-C2FE5A72E4E7},131,2011,-76.15380000000,43.06020000000
BURNS AVE & CALEB AVE,Burns Ave & Caleb Ave.,DOC061411-014.tif,S:\WORKSHEETS\Worksheets_2011-6,S:\WORKSHEETS\Worksheets_2011-6\DOC061411-014.tif,DOC061411-014.tif,6/7/2010,Burns Ave & Caleb Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2011-6\DOC061411-014.tif,{E21B60E6-0112-4F41-B2FF-45C092C1E563},134,2010,-76.09150000000,43.06300000000
2646 ERIE BLVD E,2646-2700 East Erie Blvd,DOC061411-015.tif,S:\WORKSHEETS\Worksheets_2011-6,S:\WORKSHEETS\Worksheets_2011-6\DOC061411-015.tif,DOC061411-015.tif,6/6/2011,2646-2700 East Erie Blvd,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2011-6\DOC061411-015.tif,{ED367E9D-0B9B-4F9D-9418-6EC98A20C6AC},133,2011,-76.09910000000,43.05400000000
LATTER DR & E CHELTENHAM RD,Latter Dr. & Cheltenham Rd.,DOC061411-019.tif,S:\WORKSHEETS\Worksheets_2011-6,S:\WORKSHEETS\Worksheets_2011-6\DOC061411-019.tif,DOC061411-019.tif,6/2/2011,Latter Dr. & Cheltenham Rd.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2011-6\DOC061411-019.tif,{382643C1-E624-49C7-B5E8-5EE9F378BC86},130,2011,-76.13880000000,42.99530000000
321 N BEECH ST,321 North Beech St.,DOC062311-023.tif,S:\WORKSHEETS\Worksheets_2011-6,S:\WORKSHEETS\Worksheets_2011-6\DOC062311-023.tif,DOC062311-023.tif,6/17/2011,321 North Beech St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2011-6\DOC062311-023.tif,{15F7BD1F-6EE9-4AAC-9565-3DADF8355DF0},138,2011,-76.12760000000,43.05330000000
1312 W GENESEE ST,1312 West Genesee St,DOC070811-002.tif,S:\WORKSHEETS\Worksheets_2011-6,S:\WORKSHEETS\Worksheets_2011-6\DOC070811-002.tif,DOC070811-002.tif,6/20/2011,1312 West Genesee St,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2011-6\DOC070811-002.tif,{C01C245D-F8DB-474C-B7F6-44F61A66BDAC},141,2011,-76.17940000000,43.05270000000
RICH ST & WHITE ST,Rich St & White St,DOC070811-009.tif,S:\WORKSHEETS\Worksheets_2011-6,S:\WORKSHEETS\Worksheets_2011-6\DOC070811-009.tif,DOC070811-009.tif,6/21/2011,Rich St & White St,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2011-6\DOC070811-009.tif,{E90EEAE6-C5C6-49B8-84B7-28950D9F4B82},140,2011,-76.16180000000,43.03670000000
1900 W FAYETTE ST,1900 West Fayette St,DOC070811-023.tif,S:\WORKSHEETS\Worksheets_2011-6,S:\WORKSHEETS\Worksheets_2011-6\DOC070811-023.tif,DOC070811-023.tif,6/24/2011,1900 West Fayette St,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2011-6\DOC070811-023.tif,{DDA98A2D-4BE5-4603-A951-E864AE342BE1},139,2011,-76.18500000000,43.05370000000
100 S CLINTON ST,100 South Clinton St,DOC070811-026.tif,S:\WORKSHEETS\Worksheets_2011-6,S:\WORKSHEETS\Worksheets_2011-6\DOC070811-026.tif,DOC070811-026.tif,6/27/2011,100 South Clinton St,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2011-6\DOC070811-026.tif,{152364F1-FC6D-489D-83B7-7DD124EC32BE},,2011,-76.15360000000,43.05050000000
316 HAWLEY AVE,316 Hawley Ave,DOC070811-028.tif,S:\WORKSHEETS\Worksheets_2011-6,S:\WORKSHEETS\Worksheets_2011-6\DOC070811-028.tif,DOC070811-028.tif,6/28/2011,316 Hawley Ave,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2011-6\DOC070811-028.tif,{64052F0E-657C-4F8A-873D-23E07DABD97B},143,2011,-76.14150000000,43.05330000000
318 LYDELL ST,318 Lydell St,DOC070811-035.tif,S:\WORKSHEETS\Worksheets_2011-6,S:\WORKSHEETS\Worksheets_2011-6\DOC070811-035.tif,DOC070811-035.tif,6/29/2011,318 Lydell St,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2011-6\DOC070811-035.tif,{ED9FA78E-8082-45DD-B056-AFB430D1048B},144,2011,-76.17850000000,43.03540000000
300 W KIRKPATRICK ST,300 West Kirkpatrick St,DOC070811-040.tif,S:\WORKSHEETS\Worksheets_2011-6,S:\WORKSHEETS\Worksheets_2011-6\DOC070811-040.tif,DOC070811-040.tif,7/1/2011,300 West Kirkpatrick St,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2011-6\DOC070811-040.tif,{DDA4159B-E26F-4EF6-A53B-96E542F5D1DF},148,2011,-76.16100000000,43.06100000000
300 E FAYETTE ST,300 East Fayette St,DOC070811-041.tif,S:\WORKSHEETS\Worksheets_2011-6,S:\WORKSHEETS\Worksheets_2011-6\DOC070811-041.tif,DOC070811-041.tif,6/30/2011,300 East Fayette St,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2011-6\DOC070811-041.tif,{D34E7708-2B88-482D-8938-2D1738551842},147,2011,-76.14930000000,43.04860000000
300 S STATE ST,300 South State St,DOC070811-043.tif,S:\WORKSHEETS\Worksheets_2011-6,S:\WORKSHEETS\Worksheets_2011-6\DOC070811-043.tif,DOC070811-043.tif,6/30/2011,300 South State St,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2011-6\DOC070811-043.tif,{4AC13C63-F806-4B1B-8005-53846CC77979},145,2011,-76.14750000000,43.04860000000
100 WAVERLY AVE,100 Waverly Ave.,DOC062011-009.tif,S:\WORKSHEETS\Worksheets_2010-1,S:\WORKSHEETS\Worksheets_2010-1\DOC062011-009.tif,DOC062011-009.tif,1/5/2010,100 Waverly Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2010-1\DOC062011-009.tif,{5CB68317-756F-4C4A-9DDF-D1E589F8950D},001,2010,-76.13660000000,43.04050000000
UNIVERSITY AVE & MADISON ST,University Ave. & Madison St.,DOC062011-016.tif,S:\WORKSHEETS\Worksheets_2010-1,S:\WORKSHEETS\Worksheets_2010-1\DOC062011-016.tif,DOC062011-016.tif,1/7/2010,University Ave. & Madison St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2010-1\DOC062011-016.tif,{89E91A1A-5C24-44BF-B53B-0E5993A9A011},002,2010,-76.13440000000,43.04530000000
129 GOODRICH AVE,129 Goodrich Ave.,DOC062011-022.tif,S:\WORKSHEETS\Worksheets_2010-1,S:\WORKSHEETS\Worksheets_2010-1\DOC062011-022.tif,DOC062011-022.tif,1/12/2010,129 Goodrich Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2010-1\DOC062011-022.tif,{5E9C0F3C-0423-4349-9118-54345B491FCA},006,2010,-76.12710000000,43.02090000000
203 MERRITT AVE,203 Merritt Ave.,DOC062011-023.tif,S:\WORKSHEETS\Worksheets_2010-1,S:\WORKSHEETS\Worksheets_2010-1\DOC062011-023.tif,DOC062011-023.tif,1/11/2010,203 Merritt Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2010-1\DOC062011-023.tif,{0E174CC9-80BF-4908-8303-A39D2D0B22D9},003,2010,-76.15520000000,42.99900000000
S WEST ST & W WATER ST,West St. & Water St.,DOC062011-024.tif,S:\WORKSHEETS\Worksheets_2010-1,S:\WORKSHEETS\Worksheets_2010-1\DOC062011-024.tif,DOC062011-024.tif,1/11/2010,West St. & Water St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2010-1\DOC062011-024.tif,{FA9A11D9-BCFD-4FAB-90C1-7D5AA0609866},004,2010,-76.15890000000,43.05010000000
WHEATON RD & MERTENS AVE,Wheaton Rd. & Mertens Ave.,DOC062011-027.tif,S:\WORKSHEETS\Worksheets_2010-1,S:\WORKSHEETS\Worksheets_2010-1\DOC062011-027.tif,DOC062011-027.tif,1/11/2010,Wheaton Rd. & Mertens Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2010-1\DOC062011-027.tif,{1BA2662D-8DAE-4837-816A-459F319BAC47},008,2010,-76.12640000000,43.07160000000
300 NORWOOD AVE,300 Norwood Ave.,DOC062011-029.tif,S:\WORKSHEETS\Worksheets_2010-1,S:\WORKSHEETS\Worksheets_2010-1\DOC062011-029.tif,DOC062011-029.tif,1/13/2010,300 Norwood Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2010-1\DOC062011-029.tif,{905C3E45-C0BD-4B78-8922-8E5C4CCA1A4F},005,2010,-76.10980000000,43.07360000000
200 EAST AVE,200 East Ave.,DOC062011-037.tif,S:\WORKSHEETS\Worksheets_2010-1,S:\WORKSHEETS\Worksheets_2010-1\DOC062011-037.tif,DOC062011-037.tif,1/15/2010,200 East Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2010-1\DOC062011-037.tif,{36D78C94-6B60-4422-A875-5E42582F5349},011,2010,-76.10580000000,43.04430000000
1017 KIRKPATRICK ST,1017 Kirkpatrick St.,DOC062011-041.tif,S:\WORKSHEETS\Worksheets_2010-1,S:\WORKSHEETS\Worksheets_2010-1\DOC062011-041.tif,DOC062011-041.tif,1/16/2010,1017 Kirkpatrick St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2010-1\DOC062011-041.tif,{40023471-1105-482C-8949-06A6E51C9F22},012,2010,-76.14980000000,43.07420000000
130 W BISSELL ST,130 West Bissell St.,DOC062011-042.tif,S:\WORKSHEETS\Worksheets_2010-1,S:\WORKSHEETS\Worksheets_2010-1\DOC062011-042.tif,DOC062011-042.tif,1/17/2010,130 West Bissell St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2010-1\DOC062011-042.tif,{7BF9F5D1-BDED-4A9C-AB2F-B122731ED2E2},013,2010,-76.15960000000,43.02600000000
315 RUGBY RD,315 Rugby Rd.,DOC062011-044.tif,S:\WORKSHEETS\Worksheets_2010-1,S:\WORKSHEETS\Worksheets_2010-1\DOC062011-044.tif,DOC062011-044.tif,1/18/2010,315 Rugby Rd.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2010-1\DOC062011-044.tif,{F127D5D0-C5BF-483F-B938-F9EBE0602D3E},014,2010,-76.12510000000,43.06760000000
1017 KIRKPATRICK ST,1017 Kirkpatrick St.,DOC062011-045.tif,S:\WORKSHEETS\Worksheets_2010-1,S:\WORKSHEETS\Worksheets_2010-1\DOC062011-045.tif,DOC062011-045.tif,1/18/2010,1017 Kirkpatrick St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2010-1\DOC062011-045.tif,{B13E1BC2-E661-4EB4-B3BE-E79086364D5D},015,2010,-76.14980000000,43.07420000000
321 N SALINA ST,321 North Salina St.,DOC062011-048.tif,S:\WORKSHEETS\Worksheets_2010-1,S:\WORKSHEETS\Worksheets_2010-1\DOC062011-048.tif,DOC062011-048.tif,1/19/2009,321 North Salina St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2010-1\DOC062011-048.tif,{F9B913CB-B785-4F6F-9DE8-02F997B38C15},017,2009,-76.15220000000,43.05520000000
